index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country/state,suspects_amount,non-suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby-dum,scrappy-doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
371,What's New Scooby-Doo?,The WB,2,Uncle Scooby and Antarctica,7.4,99.0,2004-03-25,21,TV Series,Fish Creature,Male,Animal,Humanoid,Fish,False,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Snow,Antarctica,5,False,False,Monroe Hopper,Male,1,Preservation,,,False,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
374,What's New Scooby-Doo?,The WB,2,It's All Greek to Scooby,7.4,91.0,2004-03-27,21,TV Series,Centaur,Male,Mythical,Beast,Centaur,False,1,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Rural,Greece,4,False,True,Susie Smythe,Female,1,Treasure,you meddling kids,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
382,What's New Scooby-Doo?,The WB,3,Farmed & Dangerous,7.3,101.0,2005-02-25,21,TV Series,Demon Farmer,Male,Undead,Farmer,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Rural,United States,4,False,True,Neville Poppenbacher,Male,1,Competition,,,False,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
383,What's New Scooby-Doo?,The WB,3,Diamonds Are a Ghoul's Best Friend,7.0,96.0,2005-03-03,21,TV Series,Frozen Fiend,Male,Undead,Ice,Human,False,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Urban,Russia,6,False,True,Galina Korzhakov,Female,1,Theft,you meddling foreign kids,,False,several,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
384,What's New Scooby-Doo?,The WB,3,A Terrifying Round with a Menacing Metallic Clown,7.6,105.0,2005-03-12,21,TV Series,Menacing Metallic Clown,Male,Mechanical,Clown,Human,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Rural,United States,4,False,False,Mayor Smith Snipper,Male,1,Competition,,,False,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
385,What's New Scooby-Doo?,The WB,3,Camp Comeoniwannascareya,7.5,100.0,2005-03-19,21,TV Series,Toxic Terror,Male,Possessed Object,Humanoid,Toxic,False,1,,,,True,True,,,,False,False,,,,False,False,,,,False,False,True,False,False,False,Forest,United States,6,False,False,Grey,Female,1,Preservation,those meddling kids in your cabin,,False,,,,,,,,,3.0,0.0,0.0,1.0,False,False,False,False,False,,,,Casey Kasem,Frank Welker
386,What's New Scooby-Doo?,The WB,3,Block-Long Hong Kong Terror,7.4,88.0,2005-03-26,21,TV Series,Dragon,Male,Mythical,Dragon,Dragon,False,1,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,Hong Kong,5,False,True,Wu,Male,1,Competition,,,False,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
388,What's New Scooby-Doo?,The WB,3,Gold Paw,7.4,84.0,2005-04-09,21,TV Series,Gold Monster,Male,Possessed Object,Humanoid,Gold,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Rural,Kentukey,5,False,True,Drill Sergeant Payne,Male,1,Competition,you meddling civilians,,False,1 box,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
391,What's New Scooby-Doo?,Cartoon Network,3,E-Scream,7.4,91.0,2006-07-21,21,TV Series,Osomons,Male,Animal,Little,Osomons,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,5,,,,,0,Simulation,,,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
406,Warner Home Video,Cartoon Network,Movie,"Chill Out, Scooby-Doo!",6.7,2511.0,2007-08-31,73,Movie,Abominable Snowman,Male,Animal,Yeti,Ice-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Mountain,Tibet,6,False,False,Minga Sherpa,Female,1,Competition,,,False,0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,10.0,0.0,0.0,5.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
424,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Beware the Beast From Below,7.9,337.0,2010-04-05,23,TV Series,Slime Mutant,Male,Possessed Object,Slime,Slime-Monster,False,1,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,2,False,True,Professor Emmanuel Raffalo,Male,1,Theft,you meddling kids,blasted dog,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
426,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Secret of the Ghost Rig,7.7,267.0,2010-07-26,23,TV Series,Ghost Truck,Male,Possessed Object,Truck,Truck,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,2,False,True,Rung Ladderton,Male,1,Theft,you meddling peers,,False,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
427,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Revenge of the Man Crab,7.7,255.0,2010-08-02,22,TV Series,Man-Crab,Male,Animal,Humanoid,Crab,False,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Coast,California,2,False,True,Bud Shelton,Male,1,Competition,you meddling brats probing into my crusacean themed revenge scheme,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
429,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Legend of Alice May,8.5,263.0,2010-08-16,23,TV Series,Ghost Girl,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,1,False,True,Alice May,Female,1,Competition,you meddling schoolmates of mine,,False,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
430,Scooby-Doo Mystery Incorporated,Cartoon Network,1,In Fear of the Phantom,8.2,256.0,2010-08-23,23,TV Series,Phantom,Male,Ghost,Phantom,Human,False,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,2,False,True,Daniel Prezette,Male,1,Competition,the uncanny boyband knowledge of you meddling brats,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
431,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Grasp of the Gnome,7.8,229.0,2010-08-30,23,TV Series,Gnome,Male,Mythical,Gnome,Human,False,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,California,3,False,True,Gill Littlefoot,Male,1,Competition,,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
434,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Howl of the Fright Hound,8.2,235.0,2010-10-04,23,TV Series,Fright Hound,Male,Mechanical,Robot,Hound,False,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Mrs. Wyatt,Female,1,Competition,my meddling mom,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
435,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Secret Serum,8.1,225.0,2010-10-11,22,TV Series,Vampire,Female,Undead,Vampire,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Urban,California,3,False,True,Sheila Altoonian,Female,1,Theft,you meddling-,,False,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
436,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Shrieking Madness,8.4,246.0,2010-10-18,22,TV Series,Char Gar Gothakon,Male,Extraterrestrial,Humanoid,Squid,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,Urban,California,5,False,True,Howard E. Roberts,Male,1,Competition,,,False,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
437,Scooby-Doo Mystery Incorporated,Cartoon Network,1,When the Cicada Calls,8.0,224.0,2010-10-25,22,TV Series,Cicada Creature,Male,Animal,Insect,Cicada,False,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,California,5,False,True,Grandma Moonbeam,Female,1,Preservation,you meddling young people,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
439,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Mystery Solvers Club State Finals,8.2,254.0,2011-05-03,22,TV Series,Lord Infernicus,Male,Undead,Skeleton,Human,False,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,,Urban,California,6,False,False,Funky Phantom,Male,1,Imagination,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
440,Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Wild Brood,7.7,221.0,2011-05-10,22,TV Series,Shadowy Orc,Male,Mythical,Orc,Orc,False,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,Urban,California,6,True,True,Maxwell,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
441,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Where Walks Aphrodite,8.2,228.0,2011-05-17,21,TV Series,Aphrodite,Female,Mythical,Pupeteer,Human,False,1,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,Urban,California,1,False,True,Amanda Smythe,Female,1,Competition,your olfactory-challenged sidekicks,,False,several,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
442,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Escape from Mystery Manor,8.8,250.0,2011-05-24,22,TV Series,Danny Darrow,Male,Ancient,Hermit,Human,True,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,0,,,,,0,Preservation,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
444,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Nightfright,8.5,227.0,2011-06-07,22,TV Series,Nightfright,Male,Mythical,Demon,Demon,False,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Argus Fentonpoof,Male,1,Competition,you meddling kids,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
446,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Menace of the Manticore,8.2,212.0,2011-06-21,22,TV Series,Manticore,Male,Mythical,Manticore,Manticore,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Urban,California,3,False,True,Hotdog Water,Female,1,Competition,,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
447,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Attack of the Headless Horror,8.1,196.0,2011-06-28,22,TV Series,Headless Horror,Male,Ancient,Humanoid,Jungle-Monster,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,False,Marion Spartan,Female,1,Competition,those meddling sycophants,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
448,Scooby-Doo Mystery Incorporated,Cartoon Network,1,A Haunting in Crystal Cove,8.6,211.0,2011-07-05,22,TV Series,Shadowy Figure,Male,Ghost,Shadow,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,2,True,True,Professor Pericles,Male,1,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
449,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Dead Justice,8.2,194.0,2011-07-12,22,TV Series,Ghost of Dead Justice,Male,Ghost,Sheriff,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Deputy Bucky,Male,1,Competition,,,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
450,Scooby-Doo Mystery Incorporated,Cartoon Network,1,Pawn of Shadows,8.8,212.0,2011-07-19,23,TV Series,Obliteratrix,Female,Undead,Assassin,Human,False,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Urban,California,3,True,True,Alice May,Female,1,Theft,you miss meddling sassy pants,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
451,Scooby-Doo Mystery Incorporated,Cartoon Network,1,All Fear the Freak,9.2,272.0,2011-07-26,23,TV Series,Freak of Crystal Cove,Male,Ancient,Humanoid,Beast,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,California,3,False,True,Mayor Fred Jones Sr.,Male,1,Theft,you my meddling Fred,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
454,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Spooky Games,6.9,195.0,2012-07-17,23,TV Series,Fortius,Male,Possessed Object,Statue,Human,False,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,Urban,England,4,False,True,Jack Riggens,Male,1,Competition,you meddling kids,,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
455,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Night the Clown Cried,8.5,226.0,2012-07-30,23,TV Series,Crybaby Clown,Male,Disguised,Clown,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Urban,California,1,,,,,0,,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
457,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Night the Clown Cried II - Tears of Doom,8.4,197.0,2012-08-01,23,TV Series,Crybaby Clown,Male,Disguised,Clown,Human,False,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,2,False,True,Baylor Hotner,Male,1,Abduction,you small town scene stealers,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
458,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Web of the Dreamweaver!,8.2,192.0,2012-08-02,23,TV Series,Dreamweaver,Male,Magician,Wizard,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,4,False,True,Horbert Feist,Male,1,Competition,you role-playing nerds,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
459,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Hodag of Horror,8.4,188.0,2012-08-03,23,TV Series,Hodag of Horror,Male,Animal,Beast,Beast,False,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Ned Fussbuster,Male,1,Theft,those bells,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
460,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Art of Darkness,7.7,177.0,2012-08-06,23,TV Series,Junk,Male,Mechanical,Trash,Trash,False,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,6,False,True,Butch Firbanks,Male,1,Competition,meddling polka-players,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
461,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Gathering Gloom,8.2,172.0,2012-08-07,22,TV Series,Graveyard Ghoul,Male,Undead,Ghoul,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Rural,California,5,False,False,Evallo von Meanskrieg,Male,1,Natural Resource,this sheriff and his American style barbecue,,False,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
462,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Night on Haunted Mountain,8.3,183.0,2012-08-08,23,TV Series,Dark Lilith,Female,Mythical,Demon,Demon,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,Desert,California,3,True,False,Hotdog Water,Female,1,Treasure,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
464,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Night Terrors,9.1,202.0,2012-08-10,23,TV Series,Fiend,Male,Mythical,Anubis,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Mountain,United States,3,False,True,Dan Fluunk,Male,1,Competition,you meddling snow-bound brats,,False,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
466,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Scarebear,8.2,169.0,2012-08-14,23,TV Series,Scarebear,Male,Animal,Mutant,Bear,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Forest,California,2,False,False,Benson Fuhrman,Male,1,Preservation,you meddling mutant animal hating kids,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
469,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Theater of Doom,8.6,180.0,2012-08-17,22,TV Series,Mummy of Friar Serra,Male,Undead,Mummy,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,George Avocados,Male,1,Theft,Vincent Van Ghoul,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
471,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Haunted Holidays,7.0,392.0,2012-10-16,23,TV Series,Sinister Snowman,Male,Possessed Object,Snow-Man,Snow-Man,False,1,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,5,False,True,Fabian Menkle,Male,1,Competition,you meddling mystery solvers,Christmas crazy dog,False,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
472,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Mask of the Blue Falcon,6.8,1485.0,2013-02-26,76,Movie,Mr. Hyde,Male,Super-Villain,Split-Personality,Human,False,1,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Urban,California,8,False,True,Jack Rabble,Male,1,Competition,,,False,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,False,False,False,False,True,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
476,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Devouring,7.8,166.0,2013-03-27,23,TV Series,Gluton Demon,Male,Mythical,Demon,Demon,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,3,False,True,Francilee Jackson,Female,1,Competition,you bread hating health fanatics,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
477,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Stand and Deliver,8.3,171.0,2013-03-28,22,TV Series,Dandy Highwayman,Male,Disguised,Highwayman,Human,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,2,False,True,Librarian,Male,1,Competition,meddling romance killers,,False,0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
479,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Nightmare in Red,8.9,187.0,2013-04-02,23,TV Series,Monstrous Freak,Male,Animal,Humanoid,Beast,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,California,2,True,True,Fernando El Aguirre,Male,1,Preservation,,,False,0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
480,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Dark Night of Hunters,8.4,165.0,2013-04-03,22,TV Series,Priestess,Female,Magician,Shaman,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Jungle,Mexico,2,False,True,Prof. Enrique Andelusossa,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
481,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Gates of Gloom,8.7,169.0,2013-04-04,23,TV Series,Kriegstaffebot,Male,Mechanical,Soldier,Robot,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Cave,California,1,False,False,Professor Pericles,Male,1,Treasure,,,False,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
